AttMatriz;Iteradores;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;;
mapeamento_espaco_amostral;97;11;16;7;4;18;20;11;11;15;3;20;18;20;20;4;4;16;20;14;8;13;7;3;13;18;2;5;2;15;10;13;12;14;4;19;9;11;7;5;3;18;5;20;14;20;15;5;19;3;9;15;15;12;3;19;6;12;18;3;12;;
mapeamento_espaco_amostral;98;7;8;9;19;13;14;14;19;17;16;19;17;5;14;16;6;8;12;15;4;8;16;8;15;13;8;2;7;12;14;14;9;1;20;16;6;20;18;7;6;14;12;2;8;14;14;19;4;4;4;7;11;12;18;17;3;8;9;5;2;;
mapeamento_espaco_amostral;99;5;6;15;20;18;17;10;9;3;7;17;1;17;19;12;11;14;5;6;15;6;17;20;7;13;9;7;14;5;12;20;11;2;9;13;9;19;6;9;11;16;11;11;18;8;17;5;16;18;19;2;17;12;19;8;5;2;10;4;8;;
mapeamento_espaco_amostral;100;13;1;8;4;11;15;18;10;19;9;16;5;12;18;1;2;1;18;15;18;1;19;12;9;6;13;1;6;14;18;18;14;8;19;20;14;17;11;11;2;11;11;1;15;13;14;11;12;4;20;7;20;13;6;15;2;19;9;18;7;;
mapeamento_espaco_amostral;101;9;4;13;19;1;5;8;10;9;6;14;3;8;20;8;11;4;13;4;17;19;9;9;19;15;2;15;13;20;10;15;12;2;12;14;4;4;1;11;11;16;2;16;6;4;12;14;10;11;6;6;16;14;13;17;11;15;14;4;4;;
mapeamento_espaco_amostral;102;18;19;15;10;6;5;19;18;15;7;7;2;1;8;9;13;13;16;17;9;2;12;11;7;5;16;3;13;16;16;8;5;4;10;20;8;7;4;8;17;15;14;16;5;4;10;9;16;3;1;16;8;1;5;20;5;19;1;9;12;;
mapeamento_espaco_amostral;103;14;6;15;1;7;20;15;6;20;10;6;13;8;2;17;13;1;7;8;20;16;6;10;17;4;4;16;14;4;16;9;16;20;15;16;5;11;1;18;3;5;2;3;20;2;15;7;16;4;14;19;12;17;19;14;15;14;9;7;2;;
mapeamento_espaco_amostral;104;14;11;13;3;8;19;11;9;20;8;18;15;5;18;19;5;11;4;6;9;1;17;1;2;15;9;17;19;4;9;8;15;15;20;8;15;1;7;12;2;17;14;10;8;3;1;5;19;2;5;18;7;14;15;9;6;20;1;14;10;;
mapeamento_espaco_amostral;105;1;8;3;10;11;18;12;2;7;12;6;2;2;18;20;16;2;8;2;11;1;8;1;9;20;12;4;1;18;15;9;14;3;14;16;4;2;8;14;10;16;11;13;19;8;11;18;15;3;20;1;7;5;3;10;7;7;15;7;10;;
mapeamento_espaco_amostral;106;3;5;1;20;17;18;8;8;17;16;12;19;5;9;11;17;13;10;7;18;1;18;1;14;5;1;7;6;9;17;4;15;17;7;16;9;12;14;17;8;3;4;15;15;7;9;8;16;1;8;14;5;15;2;6;18;20;17;18;18;;
mapeamento_espaco_amostral;107;8;12;9;1;11;3;14;16;17;1;20;13;7;2;16;19;13;3;15;13;1;3;20;17;12;7;20;7;19;18;12;1;19;7;14;5;6;16;20;16;5;7;18;2;8;3;3;7;9;8;15;1;16;3;9;8;10;14;15;14;;
mapeamento_espaco_amostral;108;15;7;15;12;20;13;3;4;1;3;3;15;14;6;10;16;17;3;12;7;1;5;16;10;3;13;10;6;9;14;12;2;14;12;13;1;5;15;16;3;10;1;8;12;14;14;11;14;12;3;1;2;14;19;5;16;2;12;19;1;;
mapeamento_espaco_amostral;109;2;4;6;16;7;19;6;10;17;1;11;3;11;8;13;9;13;13;18;11;19;14;16;18;1;3;11;14;15;20;15;10;18;1;14;5;10;2;9;16;8;13;9;15;13;9;1;13;13;7;6;11;8;18;10;13;12;10;5;2;;
mapeamento_espaco_amostral;110;9;8;3;4;18;13;4;8;3;8;14;20;11;11;2;4;9;19;7;12;7;16;11;7;18;19;10;11;16;17;9;12;6;12;13;3;9;10;9;16;7;15;8;19;19;13;4;5;11;9;18;3;8;10;2;14;14;7;9;16;;
mapeamento_espaco_amostral;111;19;5;16;19;18;16;11;13;3;4;18;4;10;18;20;18;14;3;8;2;20;11;3;8;19;13;14;11;15;7;5;13;5;1;15;2;10;15;5;19;4;16;10;2;10;8;10;11;9;18;5;16;13;10;5;13;2;9;11;1;;
mapeamento_espaco_amostral;112;4;15;15;8;9;5;9;13;1;11;16;18;6;2;7;20;17;4;3;12;15;5;2;3;1;19;8;14;15;2;5;16;18;12;9;14;8;14;13;4;7;12;15;1;16;19;2;11;3;15;1;17;16;2;13;3;13;3;1;12;;
mapeamento_espaco_amostral;113;18;20;6;6;2;17;3;1;8;20;5;12;11;20;17;7;5;3;7;1;7;9;12;6;17;14;4;5;1;16;19;15;7;19;19;4;6;16;18;13;6;12;3;3;10;14;2;2;8;19;19;2;11;18;5;20;18;6;20;8;;
mapeamento_espaco_amostral;114;1;12;2;18;8;17;5;20;7;17;9;9;7;7;13;11;13;20;4;7;11;1;12;6;1;17;7;16;2;7;12;7;10;17;12;11;11;6;1;5;1;20;6;11;7;16;8;7;15;2;18;7;12;15;2;5;19;2;3;1;;
mapeamento_espaco_amostral;115;13;20;15;13;3;12;9;12;20;8;7;3;18;8;17;8;16;9;20;15;20;13;14;15;5;1;3;5;8;10;13;20;11;13;9;18;3;18;14;13;7;2;18;15;20;13;20;13;13;15;3;5;7;10;7;11;5;6;6;7;;
mapeamento_espaco_amostral;116;12;11;14;5;17;18;9;5;17;12;2;1;4;6;15;4;14;4;11;18;16;8;18;1;6;18;20;7;6;8;8;16;16;2;14;4;9;15;10;20;2;15;7;7;7;17;5;8;1;1;19;17;13;3;8;6;16;18;15;7;;
mapeamento_espaco_amostral;117;7;18;7;3;14;19;4;7;18;18;17;12;13;4;6;4;15;3;8;3;16;15;9;20;11;16;5;15;13;19;15;5;17;8;20;3;8;18;13;13;18;11;8;13;7;5;4;3;7;1;7;16;4;3;5;10;12;1;2;8;;
mapeamento_espaco_amostral;118;6;16;18;16;8;2;14;7;4;8;15;15;1;4;2;8;10;8;6;12;10;20;17;17;11;9;14;8;18;1;11;17;20;4;15;5;7;12;20;9;4;7;9;8;9;12;11;5;4;5;19;9;8;2;19;17;13;12;9;7;;
mapeamento_espaco_amostral;119;4;5;7;9;1;1;16;6;7;9;7;14;17;4;15;8;17;2;10;16;20;14;10;12;16;15;10;17;17;11;15;17;18;15;16;8;16;19;20;14;4;17;8;8;19;12;3;6;9;6;7;7;15;2;13;18;10;8;19;14;;
mapeamento_espaco_amostral;120;8;8;11;4;11;11;16;17;2;7;8;3;17;8;6;1;2;14;13;18;20;13;3;13;15;10;12;18;9;9;6;16;10;5;14;3;15;3;3;10;16;8;12;16;19;7;9;6;8;15;6;6;17;15;3;11;12;6;13;16;;
mapeamento_espaco_amostral;121;8;5;19;2;11;3;19;1;18;7;4;5;16;11;12;6;14;17;8;20;19;4;13;10;14;8;7;4;2;20;8;11;19;5;9;6;12;4;13;5;12;5;20;12;13;6;20;3;17;5;7;18;2;8;19;16;12;1;4;1;;
mapeamento_espaco_amostral;122;10;19;9;10;13;20;13;11;17;18;16;9;5;10;14;17;15;20;18;12;10;12;5;16;20;2;16;3;18;10;11;19;8;5;2;9;13;16;7;3;20;17;2;15;7;4;13;15;16;7;13;5;1;9;11;6;2;7;2;19;;
mapeamento_espaco_amostral;123;10;16;10;6;5;13;4;16;11;7;19;8;18;19;6;3;15;7;12;20;9;16;10;8;18;15;1;18;6;1;3;2;1;15;15;4;9;12;16;8;3;3;15;9;8;4;16;8;20;1;9;3;10;18;12;12;17;13;11;3;;
mapeamento_espaco_amostral;124;17;17;7;9;3;18;6;6;5;7;14;9;2;13;11;11;20;3;5;18;2;9;10;3;5;4;17;14;20;15;4;11;10;12;17;2;13;2;16;13;13;6;13;17;3;9;13;13;9;17;16;18;15;13;7;15;8;5;18;20;;
mapeamento_espaco_amostral;125;18;15;7;20;19;15;18;9;9;6;20;15;1;18;1;17;20;16;14;6;1;18;4;17;3;18;14;20;7;8;10;1;19;10;17;9;4;15;12;12;16;2;8;11;1;18;12;18;1;16;13;5;5;11;10;20;17;7;1;19;;
mapeamento_espaco_amostral;126;3;2;5;9;5;8;12;3;11;4;5;6;10;2;15;6;8;3;20;14;19;11;2;16;11;11;4;3;20;16;19;9;6;10;19;9;9;12;2;9;6;6;20;7;18;6;20;20;6;18;12;13;16;9;13;11;14;12;7;9;;
mapeamento_espaco_amostral;127;20;16;3;20;2;2;4;14;19;4;12;7;18;13;11;13;3;8;9;18;19;5;13;12;7;15;9;2;8;7;19;1;6;19;15;7;16;16;17;19;10;6;17;17;15;5;1;17;7;3;2;11;6;15;10;14;10;13;4;3;;
mapeamento_espaco_amostral;128;1;10;11;15;17;4;20;14;18;9;16;8;7;4;10;9;17;11;11;16;9;14;7;8;10;18;2;17;3;17;20;14;17;3;10;6;15;2;5;10;6;1;20;19;8;19;19;3;20;9;20;2;20;4;18;5;3;20;1;3;;
mapeamento_espaco_amostral;129;13;8;12;1;11;6;3;17;9;9;10;7;18;12;13;3;12;15;16;15;8;3;5;19;19;13;2;18;1;11;11;4;16;19;17;17;1;12;17;18;20;14;2;13;6;16;4;1;14;5;8;1;9;20;9;19;18;16;8;4;;
mapeamento_espaco_amostral;130;2;19;14;14;1;17;7;11;5;17;4;7;11;17;6;19;14;17;6;3;13;4;11;20;5;6;19;18;3;9;10;4;3;9;9;12;9;15;16;8;16;19;20;18;2;8;14;18;1;18;12;10;8;2;6;12;3;4;10;11;;
mapeamento_espaco_amostral;131;5;1;6;1;4;12;18;18;7;6;7;19;2;13;14;12;5;2;3;1;2;17;8;13;11;5;17;8;14;10;15;4;19;19;9;5;15;18;9;13;15;10;7;15;8;3;5;15;14;2;5;12;3;2;3;6;10;1;18;7;;
mapeamento_espaco_amostral;132;5;18;15;9;10;10;8;15;3;10;4;6;9;4;20;2;17;16;7;19;14;17;4;3;2;11;19;7;1;12;11;18;19;12;1;8;8;12;12;6;1;11;13;15;2;5;15;2;20;6;3;13;12;6;3;1;17;11;14;8;;
mapeamento_espaco_amostral;133;20;9;4;15;8;11;20;11;7;16;14;19;1;20;17;19;16;15;9;6;3;9;20;3;20;13;14;20;20;4;17;12;18;3;14;11;17;2;20;14;2;6;19;6;7;20;19;15;7;19;1;2;18;17;20;1;2;18;14;12;;
mapeamento_espaco_amostral;134;7;17;17;20;6;11;20;13;18;12;6;2;7;11;17;5;2;2;13;3;16;4;18;3;14;3;6;1;12;1;11;5;13;1;16;11;18;1;9;17;8;12;10;14;2;2;11;19;9;7;13;18;13;4;12;13;3;10;6;19;;
mapeamento_espaco_amostral;135;17;9;4;12;2;16;16;9;11;19;17;5;5;4;12;16;4;13;18;14;13;19;2;9;8;7;16;5;15;17;1;4;6;16;14;6;15;20;13;18;19;5;19;15;16;3;10;8;8;13;19;4;16;15;3;6;1;10;17;16;;
mapeamento_espaco_amostral;136;12;7;4;9;16;15;17;4;4;1;10;4;8;14;6;17;3;5;9;20;1;18;5;11;6;6;8;11;1;13;5;6;6;12;20;18;16;3;11;12;15;18;14;17;10;14;2;2;8;10;16;7;11;1;8;7;20;19;12;19;;
mapeamento_espaco_amostral;137;6;3;11;2;8;7;10;17;18;6;7;14;20;2;3;13;14;8;2;14;3;3;12;6;12;6;19;11;3;14;15;10;7;9;2;4;17;12;11;11;11;5;3;14;2;7;18;19;12;10;16;2;5;5;11;11;5;18;5;10;;
mapeamento_espaco_amostral;138;12;1;14;12;11;13;1;12;7;12;10;3;15;9;5;17;13;17;20;6;19;16;20;19;15;3;18;14;19;9;12;5;12;9;11;17;6;9;4;11;1;12;7;3;6;2;16;18;11;18;19;9;16;17;18;3;11;15;12;12;;
mapeamento_espaco_amostral;139;6;5;17;6;14;9;2;2;17;13;3;15;17;13;11;17;4;14;20;8;7;3;4;7;19;7;3;3;1;8;5;13;1;4;18;7;14;10;11;18;18;12;17;16;4;20;12;12;19;15;7;4;7;17;16;19;4;13;6;4;;
mapeamento_espaco_amostral;140;7;6;9;14;3;20;12;20;15;4;7;6;17;10;9;17;14;16;20;16;8;10;14;8;17;15;1;7;2;8;17;9;10;8;4;9;17;14;15;1;1;6;5;14;1;11;11;2;12;13;10;11;16;13;20;9;16;4;17;11;;
mapeamento_espaco_amostral;141;11;15;4;1;18;7;4;9;12;4;17;16;2;2;19;7;18;10;18;16;19;7;17;4;13;8;1;12;8;11;1;20;4;2;20;20;1;14;6;1;19;6;3;5;16;9;15;5;18;20;15;1;19;12;12;14;7;10;19;12;;
mapeamento_espaco_amostral;142;10;7;6;2;2;5;17;1;9;17;9;17;3;11;14;13;6;17;19;6;11;7;9;10;5;16;16;2;18;6;18;19;8;4;5;3;7;5;16;15;18;17;8;9;5;3;8;16;7;5;14;11;1;10;10;4;5;18;19;8;;
mapeamento_espaco_amostral;143;4;2;13;9;10;16;3;9;15;11;3;20;3;3;4;10;9;1;19;15;1;12;18;18;7;9;8;5;2;20;6;19;5;12;7;19;19;1;17;13;2;14;11;17;20;1;16;3;6;1;9;12;18;8;7;3;14;18;14;4;;
mapeamento_espaco_amostral;144;7;3;14;5;12;5;10;11;15;8;2;12;12;1;13;11;18;7;6;6;19;6;2;3;6;12;10;15;18;12;18;16;9;14;2;20;16;18;1;2;17;16;4;20;5;14;17;3;13;8;12;17;2;8;8;19;5;2;6;18;;
mapeamento_espaco_amostral;145;2;15;20;20;10;11;19;10;10;5;15;14;9;1;8;12;17;14;18;15;19;16;5;6;5;9;18;12;17;16;4;9;2;10;13;2;16;17;2;15;3;11;5;19;15;17;12;4;15;12;9;3;9;5;9;1;6;19;17;13;;
mapeamento_espaco_amostral;146;10;6;7;15;14;11;1;7;18;15;11;2;14;5;9;7;9;3;9;9;3;4;16;6;13;9;8;15;18;12;20;12;12;1;10;6;6;13;5;3;17;8;3;8;16;10;19;19;10;20;19;14;2;1;4;9;3;16;6;9;;
mapeamento_espaco_amostral;147;5;8;12;18;2;9;5;4;5;5;20;17;11;19;12;10;12;11;16;12;13;16;13;6;14;18;2;7;20;14;17;20;16;2;17;11;14;16;7;8;16;2;4;9;2;7;16;3;2;7;17;8;17;1;12;17;20;14;4;1;;
mapeamento_espaco_amostral;148;2;9;16;3;9;2;11;14;18;13;7;14;6;5;14;9;18;7;20;6;8;4;13;18;3;10;6;12;14;18;4;12;6;1;16;7;13;20;9;12;16;3;4;1;10;6;12;9;5;13;11;4;3;17;11;2;15;11;18;16;;
mapeamento_espaco_amostral;149;15;7;19;18;10;11;18;9;4;5;16;5;3;11;3;6;8;11;20;11;16;3;3;17;5;15;2;14;7;3;4;9;1;17;11;15;17;11;7;2;1;9;20;17;11;7;12;16;1;4;8;18;13;16;7;14;20;19;16;10;;
mapeamento_espaco_amostral;150;12;18;13;15;2;10;14;8;9;6;2;16;17;7;2;19;19;14;10;16;20;1;4;7;19;1;15;19;1;7;4;5;5;13;1;17;4;5;7;9;1;16;8;16;15;9;5;16;5;18;16;10;5;17;15;1;20;15;2;14;;
mapeamento_espaco_amostral;151;16;6;15;17;6;11;20;13;7;15;3;11;10;11;1;10;10;11;11;8;2;11;14;8;18;13;1;17;8;19;7;6;15;20;1;14;5;13;12;2;2;10;16;20;2;6;6;13;10;19;2;7;14;6;8;9;7;10;14;12;;
mapeamento_espaco_amostral;152;8;11;19;2;6;18;20;14;13;14;19;12;12;8;14;16;7;16;10;12;11;20;1;4;7;5;15;7;6;4;13;2;4;9;5;7;10;11;2;15;9;4;19;11;9;12;12;7;17;18;12;14;8;1;13;20;17;6;4;18;;
mapeamento_espaco_amostral;153;13;18;15;20;20;7;5;8;20;15;16;9;19;3;11;3;1;11;18;8;8;12;8;12;5;17;20;2;20;10;7;19;18;6;4;5;13;11;2;9;19;7;1;2;14;2;12;1;16;1;6;8;1;15;2;14;2;1;12;5;;
mapeamento_espaco_amostral;154;2;1;8;5;4;14;8;13;14;13;9;4;17;1;4;17;1;19;11;4;2;14;17;1;19;16;6;9;5;8;3;18;1;19;17;7;12;8;1;14;5;12;15;4;20;6;7;11;16;9;16;12;1;15;6;6;18;17;3;3;;
mapeamento_espaco_amostral;155;4;7;6;19;15;19;9;11;19;5;5;13;14;18;12;6;3;11;15;6;14;16;12;20;1;2;6;4;3;12;8;14;19;3;18;1;20;14;18;10;20;4;16;17;18;6;12;1;17;13;3;4;19;5;17;2;18;7;13;5;;
mapeamento_espaco_amostral;156;10;1;8;14;3;19;15;17;13;17;5;3;17;16;7;9;5;14;3;10;19;5;1;12;12;11;1;15;3;1;3;12;14;8;16;15;18;6;8;17;7;3;8;18;2;9;4;12;6;17;10;16;14;16;1;12;20;9;8;19;;
mapeamento_espaco_amostral;157;11;2;5;11;10;16;9;3;6;10;4;16;15;14;17;9;10;4;16;6;17;3;17;17;19;7;14;1;17;6;7;15;7;19;15;19;8;15;13;18;5;7;18;6;19;12;20;18;15;10;14;20;10;4;10;3;12;15;18;8;;
mapeamento_espaco_amostral;158;8;15;16;20;1;19;8;17;11;1;9;14;13;18;16;13;9;3;18;19;17;1;9;18;11;11;13;4;7;11;4;13;20;2;5;16;13;19;14;15;9;11;20;20;11;20;14;9;12;6;11;10;13;9;16;18;14;9;8;8;;
mapeamento_espaco_amostral;159;3;7;8;5;1;1;14;13;9;7;15;4;3;14;18;6;1;11;14;5;13;9;2;8;3;8;6;17;3;5;12;10;1;3;16;6;7;15;8;17;7;8;19;4;7;18;9;16;11;12;3;3;11;10;10;2;14;19;17;18;;
mapeamento_espaco_amostral;160;11;3;6;19;19;2;2;11;15;2;14;18;18;6;12;2;4;5;4;9;8;20;16;11;16;17;5;13;10;14;18;10;10;13;7;8;2;16;1;6;6;20;6;18;1;4;2;18;15;2;4;15;20;9;18;2;19;17;8;11;;
mapeamento_espaco_amostral;161;2;3;18;20;14;15;12;20;15;14;20;7;16;6;17;10;20;11;20;11;2;20;3;1;13;15;7;18;10;1;18;1;3;20;13;16;8;19;4;1;19;9;14;2;19;12;11;14;16;20;12;16;5;5;5;20;8;7;6;2;;
mapeamento_espaco_amostral;162;14;3;8;8;14;7;4;8;7;8;17;3;13;11;10;2;9;12;4;16;9;7;6;13;20;4;20;4;1;12;13;13;2;16;10;20;2;9;10;19;6;20;19;20;3;2;14;3;1;14;9;13;20;8;19;17;1;6;7;15;;
mapeamento_espaco_amostral;163;8;16;19;14;12;7;12;14;9;19;6;6;7;11;19;5;17;6;8;9;4;19;13;4;6;9;7;9;18;7;2;13;6;2;14;4;11;3;9;6;5;2;6;14;2;7;6;2;8;14;15;18;19;11;11;9;1;4;5;19;;
mapeamento_espaco_amostral;164;12;18;16;16;10;8;16;4;16;13;12;11;9;19;12;9;14;6;19;15;16;10;10;16;19;2;9;6;2;13;14;2;15;20;17;14;17;5;18;16;10;10;1;14;8;15;10;16;9;14;18;16;16;16;3;12;17;10;5;7;;
mapeamento_espaco_amostral;165;4;15;3;9;1;2;15;16;11;18;4;3;2;20;20;12;15;8;11;1;8;2;7;4;12;1;7;1;16;18;17;19;6;9;18;1;2;13;16;17;4;12;1;19;16;11;11;7;18;4;14;9;15;18;5;19;13;19;9;17;;
mapeamento_espaco_amostral;166;20;2;15;18;8;6;16;20;16;3;20;15;6;5;13;9;20;5;16;19;17;10;6;1;10;3;17;10;12;10;20;12;7;20;7;7;15;15;3;4;18;7;4;17;10;17;12;11;20;10;8;8;2;15;18;13;19;9;16;12;;
mapeamento_espaco_amostral;167;9;16;20;16;17;16;2;20;18;1;5;5;7;14;19;10;14;19;3;15;4;12;16;6;14;16;14;5;1;13;17;1;3;19;17;9;4;14;6;16;1;15;19;17;4;16;2;18;12;1;1;12;6;7;14;15;1;10;14;14;;
mapeamento_espaco_amostral;168;14;14;5;1;1;19;5;18;15;18;12;2;13;16;18;11;11;7;7;5;7;2;7;2;18;12;13;13;2;11;11;6;17;19;14;5;4;11;3;9;4;16;3;14;3;17;11;2;11;7;11;13;10;17;1;10;2;4;3;9;;
mapeamento_espaco_amostral;169;13;16;16;3;7;5;7;8;12;19;3;4;11;18;20;4;14;20;2;3;18;18;5;15;8;7;10;16;11;17;12;1;2;6;12;9;5;16;4;7;12;9;10;19;6;9;4;19;13;20;11;2;10;17;4;20;14;1;10;20;;
mapeamento_espaco_amostral;170;5;14;3;19;7;5;2;8;1;4;14;16;13;14;14;1;1;6;8;5;8;2;5;17;17;19;10;6;2;9;1;12;3;9;18;3;12;7;10;5;3;8;6;14;10;17;5;6;17;9;14;9;10;16;2;12;1;4;18;16;;
mapeamento_espaco_amostral;171;16;16;7;1;13;13;13;5;14;14;9;12;13;1;7;13;2;8;14;13;2;11;9;16;10;13;11;6;10;3;12;15;11;20;4;6;8;9;5;18;4;9;13;2;17;5;17;5;18;15;13;14;18;4;16;5;15;4;16;1;;
mapeamento_espaco_amostral;172;8;11;19;13;3;18;1;19;3;15;17;7;8;8;13;14;14;5;18;14;17;1;8;8;3;7;9;5;16;17;14;13;17;7;19;10;20;10;11;12;13;12;12;3;9;10;10;17;2;6;17;12;20;3;10;19;16;7;15;4;;
mapeamento_espaco_amostral;173;14;3;18;2;20;7;10;12;15;12;20;6;20;11;12;5;11;6;16;5;13;20;13;11;15;18;17;16;5;16;12;14;11;10;14;11;19;2;9;10;8;3;3;15;3;6;5;12;12;18;14;10;16;5;7;19;10;1;16;10;;
mapeamento_espaco_amostral;174;11;16;15;9;1;2;6;2;1;13;15;5;2;20;8;20;3;12;19;9;9;6;17;15;7;11;19;2;11;13;11;12;13;18;11;14;9;3;2;19;14;10;7;2;2;1;18;14;2;12;12;12;20;19;3;8;2;1;4;7;;
mapeamento_espaco_amostral;175;9;18;7;19;17;17;11;12;7;8;14;5;12;1;12;11;3;6;11;17;9;1;5;12;16;7;6;18;19;1;2;11;7;10;15;20;4;8;2;1;2;6;1;3;12;16;12;16;17;11;14;19;7;14;18;10;16;13;3;2;;
mapeamento_espaco_amostral;176;1;19;13;16;9;14;16;15;20;14;3;15;9;1;14;13;3;17;18;18;2;4;3;6;12;6;3;3;18;11;10;13;9;4;13;11;19;2;8;1;16;13;9;17;16;15;16;3;17;4;16;3;16;9;10;20;3;9;2;15;;
mapeamento_espaco_amostral;177;16;9;8;1;5;1;9;12;15;5;15;2;11;11;20;17;20;2;6;13;18;1;13;19;17;11;15;13;20;19;16;4;9;3;11;6;18;13;16;20;10;4;13;2;10;20;12;11;14;19;18;16;4;8;8;2;13;11;18;9;;
mapeamento_espaco_amostral;178;17;18;19;5;10;20;16;8;8;2;16;16;2;12;5;11;17;11;2;5;16;9;19;4;7;19;16;9;14;11;1;6;13;2;6;1;13;17;7;9;7;20;15;5;4;13;12;13;19;14;1;5;17;15;12;19;13;6;19;13;;
mapeamento_espaco_amostral;179;17;9;8;7;16;11;3;10;12;8;14;8;1;12;1;18;12;1;14;15;2;13;16;12;13;1;17;20;3;18;18;19;3;15;10;10;11;13;8;10;8;2;10;15;11;7;19;6;16;4;2;7;17;6;17;8;6;4;20;4;;
mapeamento_espaco_amostral;180;7;2;2;18;2;17;15;16;20;7;14;18;17;3;8;15;16;1;9;17;19;12;15;14;9;3;4;3;19;7;15;9;20;18;5;15;5;17;6;5;12;13;3;4;6;20;16;12;2;4;11;17;2;6;2;3;8;1;5;1;;
mapeamento_espaco_amostral;181;18;20;16;20;2;14;6;3;2;18;13;16;17;1;19;20;19;16;19;8;3;8;20;5;12;4;9;10;17;12;2;16;17;16;1;3;12;9;19;7;10;10;12;5;4;2;18;13;9;18;6;6;11;12;4;8;17;6;16;1;;
mapeamento_espaco_amostral;182;10;16;4;17;4;12;12;5;13;3;11;12;8;6;12;6;10;5;16;2;12;10;19;5;3;9;1;6;13;7;7;9;10;19;1;14;11;18;1;4;9;7;4;7;17;4;2;15;1;4;14;4;2;2;18;3;19;9;9;12;;
mapeamento_espaco_amostral;183;1;1;19;7;8;9;15;1;8;6;6;4;5;7;8;16;11;13;19;4;13;2;5;3;20;3;16;3;8;13;10;4;9;20;3;16;12;5;5;12;14;20;7;4;14;6;13;1;2;20;14;4;6;19;11;1;8;1;13;2;;
mapeamento_espaco_amostral;184;5;12;7;9;7;5;17;13;5;5;2;19;2;15;19;7;17;10;16;20;12;9;17;12;16;16;8;12;18;5;10;17;17;2;12;9;10;9;6;1;17;2;9;16;14;2;2;10;6;12;14;12;14;10;13;10;20;16;12;17;;
mapeamento_espaco_amostral;185;5;13;17;20;12;5;4;4;1;7;12;2;15;4;16;10;1;8;20;11;3;15;18;14;9;14;6;4;16;1;14;7;9;13;15;13;5;16;4;19;15;17;6;14;17;18;10;3;11;9;6;14;14;20;5;19;11;2;10;14;;
mapeamento_espaco_amostral;186;3;2;5;20;11;11;12;18;18;5;16;2;8;20;16;14;8;10;10;6;17;3;14;18;5;19;2;4;7;5;20;14;2;19;18;11;1;14;11;7;1;17;3;5;7;12;12;5;8;14;12;16;2;19;2;4;13;5;3;6;;
mapeamento_espaco_amostral;187;10;15;20;5;3;7;9;4;12;18;19;17;7;14;19;7;10;4;2;7;16;6;5;6;1;1;1;12;7;2;18;12;1;16;9;19;5;9;9;20;13;3;3;18;3;17;12;5;2;9;14;14;5;18;9;17;8;18;5;2;;
mapeamento_espaco_amostral;188;7;9;1;11;17;12;4;1;18;20;13;16;13;17;15;4;10;7;20;18;15;10;1;10;12;15;18;1;19;13;9;1;7;10;7;18;5;3;20;17;11;20;5;6;4;14;9;15;1;6;18;16;13;3;17;5;20;5;1;18;;
mapeamento_espaco_amostral;189;19;13;4;3;11;7;17;8;15;20;15;19;6;7;18;5;18;20;17;16;1;13;10;7;4;7;13;13;5;9;7;9;7;12;2;17;5;10;15;2;5;9;15;12;16;4;6;17;20;12;9;15;4;10;3;9;8;15;9;7;;
mapeamento_espaco_amostral;190;13;9;9;6;1;7;10;17;8;12;5;8;18;18;11;7;3;11;19;14;16;3;11;14;11;16;4;11;7;15;4;14;2;16;12;13;5;10;19;18;5;14;10;8;12;11;6;18;19;12;1;5;10;6;14;16;1;12;13;5;;
mapeamento_espaco_amostral;191;17;7;11;7;14;20;13;6;7;19;17;1;6;9;15;1;2;20;11;7;14;9;19;1;4;13;8;12;8;1;16;13;14;8;6;18;15;9;7;18;20;12;19;11;13;8;18;7;16;9;2;14;6;9;10;2;15;3;11;19;;
mapeamento_espaco_amostral;192;20;15;19;11;6;9;2;12;12;8;5;10;10;13;9;10;12;12;5;5;3;16;4;12;1;1;17;20;7;14;20;1;15;11;14;11;6;17;17;17;20;5;2;13;14;10;5;10;5;2;14;7;17;4;1;13;10;14;9;7;;
mapeamento_espaco_amostral;193;10;14;7;7;9;20;13;16;14;11;4;7;12;1;16;15;18;5;19;10;10;11;18;18;1;17;11;2;5;16;17;9;13;10;3;4;19;4;3;16;12;19;7;19;1;9;13;15;15;20;7;1;5;14;8;11;10;7;13;18;;
mapeamento_espaco_amostral;194;15;16;14;11;13;6;17;10;5;3;17;5;17;11;13;10;14;1;6;10;9;11;19;17;11;15;16;20;20;9;6;2;3;17;11;16;9;7;11;12;2;20;12;9;3;12;12;4;2;2;17;16;5;6;8;11;15;2;8;12;;
mapeamento_espaco_amostral;195;11;9;16;20;1;6;20;20;3;3;9;12;3;3;13;6;12;13;6;17;19;6;20;15;5;9;8;2;9;9;15;12;10;18;11;4;15;4;15;5;13;6;17;18;9;4;3;11;4;16;6;16;8;14;13;14;5;17;11;13;;
